,State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Energy_Type
545,AR,RETCB,48104.0,51144.0,47637.0,41897.0,42732.0,46425.0,51697.0,46124.0,64986.0,64813.0,56933.0,53579.0,53917.0,81723.0,81339.0,71589.0,62300.0,69746.0,77088.0,80773.0,69996.0,68248.0,77652.0,95412.0,91646.0,109251.0,91234.0,86688.0,92546.0,119759.0,110505.0,110143.0,112813.0,133803.0,119609.0,117506.0,118019.0,124045.0,114927.0,110822.0,108634.0,94001.0,108618.0,107905.0,112915.0,112547.0,100080.0,121020.0,125658.0,130201.0,138073.0,133249.0,123292.0,128454.0,128788.0,126030.0,123100.0,116203.0,Total Renewables
550,AR,RFTCB,3388.0,1946.0,4030.0,5908.0,4918.0,2847.0,2597.0,3277.0,4190.0,3232.0,5878.0,18593.0,35479.0,60312.0,66216.0,57126.0,83378.0,112182.0,108247.0,72628.0,31314.0,16415.0,10998.0,4799.0,3020.0,4620.0,5824.0,1667.0,2232.0,2328.0,1436.0,914.0,192.0,1393.0,2004.0,1380.0,1240.0,301.0,648.0,686.0,1898.0,9698.0,1422.0,3585.0,7472.0,1661.0,1403.0,872.0,618.0,742.0,128.0,216.0,80.0,123.0,65.0,12.0,6.0,0.0,Residual Fueal
613,AZ,BMTCB,4013.0,3837.0,3672.0,4028.0,4089.0,3695.0,3679.0,4180.0,4147.0,4389.0,4339.0,4526.0,4782.0,4574.0,4783.0,5414.0,5816.0,6838.0,7129.0,8291.0,17835.0,21469.0,21635.0,23644.0,25139.0,25558.0,24043.0,17521.0,18365.0,15620.0,13741.0,14585.0,15095.0,13871.0,14181.0,16652.0,14706.0,16421.0,12302.0,12492.0,13376.0,10376.0,9299.0,9556.0,9671.0,25221.0,25093.0,28976.0,36332.0,29074.0,30239.0,29100.0,27478.0,26583.0,31555.0,35410.0,35349.0,34730.0,Biomass
625,AZ,CLTCB,210.0,211.0,6291.0,8432.0,9103.0,7030.0,7373.0,7184.0,8137.0,8381.0,8623.0,8876.0,7523.0,9927.0,48359.0,92449.0,139960.0,179847.0,159980.0,246230.0,244994.0,319438.0,336245.0,295442.0,324862.0,342013.0,295888.0,282882.0,309041.0,353144.0,343415.0,347261.0,369743.0,389839.0,402390.0,342889.0,342839.0,369872.0,386770.0,403262.0,432810.0,424023.0,406479.0,406537.0,425413.0,428445.0,431985.0,438524.0,458727.0,413260.0,457909.0,459909.0,420570.0,454865.0,447849.0,385822.0,323878.0,334512.0,Coal
633,AZ,DFTCB,16236.0,18123.0,17582.0,20509.0,20522.0,20553.0,23014.0,21466.0,26770.0,27399.0,28534.0,30524.0,44134.0,59967.0,55530.0,59084.0,58868.0,73870.0,83787.0,69739.0,62730.0,58193.0,48109.0,52057.0,55902.0,58886.0,65105.0,59630.0,60051.0,65271.0,66234.0,59891.0,66623.0,82550.0,80606.0,88025.0,101190.0,104240.0,108627.0,117361.0,115935.0,125635.0,115963.0,121706.0,130960.0,150863.0,155747.0,152293.0,150478.0,138485.0,144120.0,150829.0,145634.0,145771.0,142857.0,141720.0,148816.0,151876.0,Distillate Fuel Oil
669,AZ,HLTCB,2767.0,2898.0,3754.0,3871.0,3958.0,4045.0,2846.0,4082.0,4168.0,4616.0,4959.0,5035.0,5412.0,5153.0,5550.0,4167.0,3405.0,3497.0,4232.0,6488.0,5871.0,4769.0,6118.0,6168.0,5581.0,6402.0,6350.0,7269.0,6389.0,6004.0,5577.0,6278.0,7688.0,6741.0,6884.0,7160.0,5972.0,4494.0,5115.0,6901.0,6306.0,6234.0,5764.0,6818.0,5873.0,5278.0,5896.0,5849.0,9468.0,7706.0,7966.0,9031.0,6554.0,7565.0,7905.0,7553.0,8666.0,8465.0,HGL
674,AZ,HYTCB,32169.0,31246.0,30861.0,30834.0,30182.0,46400.0,54380.0,52243.0,59309.0,63451.0,64580.0,69610.0,70406.0,74774.0,77275.0,75484.0,78612.0,68843.0,72741.0,75123.0,102171.0,71114.0,73334.0,152355.0,163692.0,146123.0,151060.0,105592.0,80385.0,82171.0,77158.0,70292.0,68472.0,69040.0,75982.0,85470.0,95276.0,123060.0,111863.0,99794.0,85221.0,78774.0,75557.0,71634.0,69843.0,64094.0,67379.0,65211.0,71795.0,62731.0,64606.0,89135.0,63918.0,56432.0,58185.0,60906.0,66173.0,62942.0,Hydroelectric Power
681,AZ,JFTCB,25325.0,27428.0,30281.0,31014.0,32458.0,30065.0,32417.0,38384.0,44162.0,40765.0,36391.0,37050.0,38219.0,39858.0,39849.0,39039.0,36798.0,39602.0,40987.0,43360.0,43937.0,41601.0,42564.0,39107.0,44211.0,39421.0,42580.0,46404.0,47010.0,45292.0,47306.0,53729.0,46426.0,44237.0,41933.0,43015.0,44912.0,45232.0,49197.0,54588.0,59156.0,56211.0,58649.0,60388.0,46810.0,45463.0,43776.0,37490.0,38348.0,26569.0,20903.0,21530.0,21615.0,20964.0,21498.0,21835.0,24912.0,23687.0,Jet Fuel
704,AZ,MMTCB,64943.0,67298.0,71849.0,74770.0,76546.0,78779.0,83231.0,85372.0,93164.0,105163.0,113158.0,120592.0,134253.0,146167.0,140347.0,145530.0,151998.0,161607.0,170362.0,168576.0,160684.0,161922.0,165157.0,173323.0,181709.0,189886.0,198794.0,206289.0,211253.0,213525.0,206581.0,213235.0,218292.0,224190.0,234914.0,243144.0,255596.0,252537.0,272527.0,284083.0,292046.0,302282.0,317190.0,320210.0,337967.0,336535.0,344711.0,343674.0,316030.0,303015.0,300020.0,294277.0,291974.0,298095.0,298747.0,313002.0,323979.0,325455.0,Motor Gas excl Ethanol
714,AZ,NNTCB,140275.0,159093.0,163461.0,169533.0,174623.0,166063.0,174448.0,169085.0,189965.0,210332.0,204383.0,225898.0,241355.0,226325.0,204955.0,164346.0,180181.0,176449.0,186366.0,180580.0,173970.0,192208.0,142323.0,120418.0,126844.0,137315.0,105103.0,121301.0,128594.0,151468.0,130781.0,128178.0,133771.0,118159.0,139733.0,127945.0,125265.0,137588.0,161086.0,167770.0,208137.0,244424.0,255247.0,275650.0,356264.0,329302.0,365230.0,401992.0,409966.0,377504.0,336208.0,293134.0,339043.0,340375.0,315916.0,365313.0,373916.0,335978.0,Natural Gas
716,AZ,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12005.0,105540.0,140532.0,243215.0,83080.0,217965.0,263104.0,268149.0,231601.0,242182.0,283526.0,302902.0,307623.0,317888.0,317843.0,316839.0,299966.0,322260.0,297872.0,293158.0,269327.0,250568.0,280920.0,305726.0,320692.0,326102.0,327292.0,334636.0,328423.0,338044.0,340153.0,338636.0,338246.0,Nuclear Electric Power
721,AZ,P1TCB,11288.0,10429.0,11350.0,13364.0,12682.0,11770.0,17282.0,18093.0,19619.0,22399.0,29593.0,24664.0,29007.0,28613.0,32973.0,21573.0,20716.0,23626.0,26824.0,26665.0,19640.0,16335.0,14507.0,15149.0,21099.0,21405.0,21545.0,21596.0,22657.0,21606.0,21367.0,20262.0,25551.0,20341.0,22118.0,25746.0,21689.0,23498.0,32504.0,31364.0,28819.0,22106.0,28427.0,27950.0,36495.0,35489.0,32381.0,31974.0,27842.0,23026.0,26062.0,26563.0,23662.0,22290.0,22690.0,23649.0,24953.0,22424.0,Other Petroleum
747,AZ,RETCB,36181.0,35083.0,34533.0,34861.0,34271.0,50095.0,58060.0,56423.0,63456.0,67840.0,68919.0,74136.0,75189.0,79348.0,82058.0,80897.0,84428.0,75681.0,79870.0,83414.0,120006.0,92583.0,94968.0,175999.0,188831.0,171680.0,175103.0,123114.0,98749.0,101498.0,94753.0,88774.0,87528.0,86942.0,94235.0,106203.0,114081.0,143511.0,128116.0,116145.0,102228.0,92523.0,88026.0,84185.0,82440.0,92173.0,95419.0,97237.0,111605.0,95867.0,101018.0,128667.0,114897.0,119057.0,138101.0,149097.0,159710.0,169583.0,Total Renewables
752,AZ,RFTCB,785.0,597.0,926.0,713.0,1310.0,513.0,432.0,566.0,740.0,1020.0,663.0,3357.0,10070.0,46094.0,51505.0,37358.0,35575.0,48948.0,31180.0,30968.0,8419.0,1629.0,2000.0,3365.0,3423.0,1107.0,255.0,766.0,343.0,959.0,174.0,1257.0,657.0,1193.0,1257.0,509.0,674.0,91.0,123.0,250.0,431.0,1585.0,183.0,0.0,251.0,135.0,112.0,136.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Residual Fueal
815,CA,BMTCB,82098.0,83506.0,86898.0,93022.0,98436.0,97488.0,100673.0,101885.0,110274.0,116253.0,116839.0,119221.0,127646.0,130122.0,134723.0,127489.0,144760.0,151984.0,160261.0,168373.0,115610.0,133092.0,127114.0,148644.0,165871.0,167092.0,129117.0,157927.0,169036.0,235903.0,222587.0,219221.0,226570.0,193993.0,195852.0,181972.0,175098.0,158854.0,146909.0,155665.0,164105.0,164118.0,171469.0,205789.0,228393.0,226037.0,219639.0,225339.0,230230.0,237594.0,290583.0,291483.0,285560.0,298382.0,302638.0,279884.0,272544.0,272238.0,Biomass
827,CA,CLTCB,35903.0,59106.0,39681.0,46127.0,53723.0,63693.0,51515.0,53949.0,57011.0,60031.0,61812.0,51015.0,47452.0,66956.0,60670.0,56405.0,66630.0,75109.0,67892.0,68565.0,66170.0,78401.0,69415.0,32022.0,37243.0,45264.0,42519.0,44951.0,50824.0,66427.0,84160.0,89519.0,91515.0,84669.0,84616.0,84323.0,80324.0,82651.0,66157.0,69547.0,70012.0,67839.0,70010.0,69469.0,68909.0,67422.0,67017.0,66495.0,63050.0,52403.0,54972.0,55264.0,43832.0,38151.0,39486.0,30967.0,32077.0,33663.0,Coal
835,CA,DFTCB,155427.0,160838.0,173939.0,187614.0,204623.0,204484.0,218770.0,221865.0,224794.0,226549.0,228462.0,276030.0,268459.0,302135.0,254992.0,246600.0,266843.0,301471.0,350747.0,389528.0,362766.0,393320.0,391811.0,396640.0,439303.0,416709.0,434940.0,398389.0,477383.0,468973.0,449885.0,436039.0,403033.0,378540.0,421283.0,425152.0,428801.0,463409.0,456943.0,481512.0,543818.0,566629.0,521263.0,480299.0,547027.0,563775.0,576268.0,572755.0,522482.0,506838.0,528546.0,540220.0,517964.0,532732.0,559912.0,566117.0,559427.0,577296.0,Distillate Fuel Oil
871,CA,HLTCB,33896.0,34364.0,38820.0,41904.0,41745.0,42094.0,37954.0,43267.0,46731.0,56334.0,57893.0,60083.0,64605.0,69350.0,73850.0,69172.0,68448.0,61132.0,69553.0,83908.0,69673.0,61824.0,58467.0,58672.0,73521.0,73277.0,72105.0,80729.0,82446.0,89970.0,71952.0,67505.0,75334.0,59774.0,65448.0,53620.0,39643.0,32373.0,40787.0,44717.0,45732.0,39842.0,52673.0,53794.0,55010.0,46817.0,45173.0,43332.0,60859.0,61047.0,63386.0,63380.0,55452.0,54922.0,53600.0,53570.0,57801.0,55708.0,HGL
876,CA,HYTCB,187705.0,163670.0,241087.0,265551.0,231188.0,319052.0,273247.0,368007.0,282561.0,422243.0,399628.0,408830.0,329587.0,402618.0,484740.0,417309.0,240578.0,148707.0,385489.0,351170.0,423618.0,311124.0,525065.0,598435.0,450580.0,331348.0,433077.0,255937.0,242347.0,321318.0,247490.0,229144.0,208571.0,417437.0,237398.0,495318.0,462729.0,419290.0,505243.0,416573.0,391043.0,263923.0,316794.0,368253.0,341956.0,396279.0,476582.0,270107.0,237755.0,272187.0,326152.0,413488.0,255384.0,226643.0,157213.0,128681.0,267194.0,390292.0,Hydroelectric Power
883,CA,JFTCB,140653.0,153376.0,174310.0,184117.0,199588.0,222196.0,244527.0,292394.0,336577.0,341090.0,332941.0,350342.0,355936.0,352492.0,337622.0,350711.0,342150.0,354272.0,362559.0,369648.0,354212.0,331343.0,316702.0,321471.0,373501.0,375832.0,422108.0,448773.0,464177.0,507761.0,534666.0,508108.0,489548.0,504728.0,560139.0,540351.0,588383.0,585074.0,598083.0,559477.0,584018.0,551216.0,582624.0,565418.0,597665.0,593148.0,603307.0,628200.0,571739.0,555575.0,544252.0,549718.0,535670.0,563067.0,595279.0,637636.0,672597.0,693019.0,Jet Fuel
906,CA,MMTCB,719793.0,748747.0,778690.0,830028.0,858891.0,892484.0,939050.0,965148.0,1028165.0,1073470.0,1124480.0,1151597.0,1222679.0,1264867.0,1236915.0,1268643.0,1327149.0,1398811.0,1461288.0,1415278.0,1332125.0,1328555.0,1312790.0,1345500.0,1393030.0,1404485.0,1468574.0,1538649.0,1594919.0,1633254.0,1607328.0,1569061.0,1658075.0,1608632.0,1601293.0,1622514.0,1651057.0,1673139.0,1711109.0,1752350.0,1777861.0,1823005.0,1912406.0,1860829.0,1881902.0,1900173.0,1908187.0,1875486.0,1776856.0,1732480.0,1672340.0,1626302.0,1611650.0,1629370.0,1632025.0,1681388.0,1712963.0,1720795.0,Motor Gas excl Ethanol
916,CA,NNTCB,1301826.0,1400174.0,1483423.0,1623370.0,1817241.0,1813213.0,1982305.0,2048734.0,2187260.0,2189883.0,2241295.0,2265324.0,2303562.0,2154045.0,1937140.0,1937322.0,1849711.0,1864187.0,1646333.0,1900357.0,1890887.0,1947370.0,1765171.0,1601037.0,1739833.0,1925459.0,1591045.0,1992956.0,1860391.0,2047845.0,2101602.0,2208285.0,2294135.0,2213111.0,2334777.0,2109956.0,2017680.0,2185029.0,2418688.0,2379558.0,2456438.0,2513856.0,2318656.0,2317062.0,2462247.0,2304463.0,2375929.0,2467545.0,2472612.0,2391374.0,2325411.0,2196252.0,2456371.0,2480792.0,2409574.0,2384061.0,2248939.0,2188659.0,Natural Gas
918,CA,NUETB,1.0,55.0,84.0,2288.0,4369.0,3193.0,1895.0,6503.0,17003.0,27127.0,34375.0,38137.0,34266.0,28689.0,41277.0,66855.0,53107.0,87396.0,83801.0,95320.0,53665.0,35367.0,41357.0,61214.0,153366.0,209565.0,277332.0,317298.0,327209.0,344146.0,345955.0,330684.0,369043.0,331724.0,352778.0,317794.0,358119.0,320194.0,362928.0,348736.0,366845.0,346911.0,358707.0,370958.0,315634.0,377313.0,333488.0,375427.0,339506.0,332218.0,336562.0,383644.0,193939.0,187162.0,177656.0,193529.0,197754.0,187227.0,Nuclear Electric Power
923,CA,P1TCB,280569.0,272676.0,283480.0,271287.0,286236.0,290069.0,296708.0,275144.0,302788.0,316652.0,316633.0,313950.0,331879.0,350978.0,346644.0,342996.0,371830.0,411676.0,431790.0,488647.0,423618.0,274368.0,281005.0,425941.0,452438.0,435569.0,423897.0,434296.0,463324.0,445158.0,438768.0,389212.0,404095.0,370293.0,392988.0,380701.0,419051.0,403532.0,400340.0,436125.0,407948.0,444894.0,441979.0,412497.0,414489.0,423802.0,416381.0,425860.0,366260.0,311723.0,301083.0,332539.0,300371.0,324662.0,312417.0,309437.0,322917.0,322390.0,Other Petroleum
949,CA,RETCB,270161.0,248178.0,329046.0,360333.0,331757.0,418518.0,375877.0,473192.0,397366.0,544918.0,521978.0,533790.0,472312.0,553162.0,645073.0,578578.0,422852.0,338073.0,576601.0,559806.0,591928.0,503653.0,702806.0,811004.0,696738.0,594659.0,668070.0,524440.0,515854.0,742268.0,672960.0,658107.0,642475.0,822390.0,635982.0,854526.0,824947.0,767380.0,838207.0,764517.0,741708.0,615241.0,684585.0,768651.0,768941.0,819424.0,897313.0,707045.0,680176.0,725536.0,837024.0,946195.0,808946.0,851748.0,857093.0,847218.0,1039844.0,1229658.0,Total Renewables
954,CA,RFTCB,506573.0,522976.0,430087.0,400839.0,436384.0,438488.0,482589.0,453860.0,464626.0,443972.0,442126.0,503393.0,490902.0,708606.0,622424.0,698395.0,868339.0,1083948.0,978486.0,986943.0,934885.0,821470.0,513381.0,430792.0,481207.0,419495.0,364944.0,418956.0,433280.0,422630.0,402963.0,284864.0,215737.0,233668.0,263626.0,290763.0,253257.0,134667.0,108097.0,149596.0,212087.0,160129.0,193436.0,147249.0,174688.0,213377.0,237212.0,249466.0,255342.0,242270.0,250978.0,186927.0,167086.0,124188.0,84547.0,116664.0,145845.0,164954.0,Residual Fueal
1017,CO,BMTCB,6479.0,6563.0,6420.0,6571.0,6816.0,6569.0,6982.0,7223.0,7434.0,7811.0,8364.0,8914.0,10032.0,10310.0,9433.0,9050.0,10276.0,12471.0,15473.0,16485.0,10749.0,14131.0,14794.0,16171.0,17189.0,18581.0,20649.0,13486.0,14630.0,12050.0,11777.0,13316.0,12891.0,13325.0,12746.0,13929.0,16342.0,17123.0,15850.0,15625.0,16364.0,13731.0,12540.0,13784.0,14166.0,12798.0,14952.0,19708.0,23926.0,27115.0,30171.0,32398.0,31158.0,35418.0,36371.0,40552.0,42278.0,42203.0,Biomass
1029,CO,CLTCB,68206.0,76938.0,79296.0,88958.0,89600.0,98117.0,109021.0,107862.0,112995.0,104487.0,115688.0,105682.0,119005.0,140487.0,138302.0,159333.0,185147.0,223762.0,218619.0,238041.0,247615.0,278732.0,276433.0,254698.0,286888.0,299070.0,295376.0,296539.0,311372.0,323462.0,337375.0,330609.0,339652.0,347233.0,359375.0,344201.0,350712.0,362423.0,364889.0,364236.0,387879.0,400028.0,390480.0,394163.0,390186.0,386670.0,394348.0,388586.0,385416.0,350224.0,382623.0,368871.0,370085.0,363532.0,350526.0,340107.0,321476.0,315835.0,Coal
1037,CO,DFTCB,24431.0,25649.0,23985.0,26412.0,23678.0,22862.0,26588.0,27424.0,32411.0,31888.0,30362.0,36401.0,40095.0,46069.0,51337.0,51525.0,54982.0,57870.0,59634.0,70211.0,65401.0,50821.0,53755.0,63688.0,58254.0,53293.0,56131.0,54790.0,62321.0,56893.0,58926.0,60969.0,64139.0,69191.0,69155.0,70907.0,72650.0,69041.0,84473.0,87433.0,90577.0,101460.0,101321.0,105899.0,96661.0,102174.0,110038.0,114152.0,114969.0,108257.0,111492.0,111440.0,110260.0,109019.0,118961.0,111716.0,103690.0,114400.0,Distillate Fuel Oil
1073,CO,HLTCB,12077.0,11728.0,11857.0,11785.0,14452.0,12790.0,13395.0,16873.0,18438.0,18757.0,17906.0,19236.0,22552.0,22068.0,19318.0,18949.0,20398.0,19545.0,22343.0,14228.0,14279.0,13840.0,16987.0,17764.0,8539.0,8665.0,8117.0,8785.0,10048.0,13844.0,11314.0,13032.0,11798.0,12708.0,12592.0,14629.0,14420.0,6903.0,4961.0,11205.0,23596.0,23614.0,20516.0,25828.0,26268.0,21267.0,24402.0,21925.0,18336.0,15422.0,15743.0,16395.0,15047.0,17882.0,17521.0,16052.0,16382.0,15779.0,HGL
1078,CO,HYTCB,10436.0,8900.0,10724.0,10839.0,11049.0,9800.0,10398.0,9685.0,9814.0,10370.0,12965.0,16612.0,12903.0,13313.0,14774.0,15678.0,13360.0,11187.0,13918.0,16685.0,17834.0,14621.0,17249.0,19686.0,22648.0,24629.0,23645.0,18947.0,18019.0,18280.0,14769.0,18725.0,15504.0,19709.0,15928.0,21977.0,18823.0,20751.0,14908.0,15978.0,14836.0,15445.0,12299.0,12780.0,11966.0,14152.0,17767.0,17095.0,20096.0,18405.0,15398.0,20235.0,14247.0,11572.0,16831.0,15098.0,17565.0,17479.0,Hydroelectric Power
1085,CO,JFTCB,2574.0,9229.0,12143.0,12765.0,14863.0,19286.0,24293.0,30582.0,36036.0,38833.0,42259.0,43449.0,43864.0,43641.0,41545.0,40438.0,43737.0,44686.0,46923.0,34185.0,26678.0,31036.0,31400.0,34675.0,48114.0,44460.0,45635.0,47376.0,36524.0,30161.0,34551.0,36834.0,41642.0,50698.0,44870.0,42002.0,44009.0,40692.0,38547.0,44227.0,42993.0,43763.0,40433.0,32045.0,70045.0,69852.0,73637.0,76713.0,74632.0,61474.0,63841.0,58276.0,60107.0,53545.0,52644.0,52508.0,52533.0,59684.0,Jet Fuel
1108,CO,MMTCB,86467.0,89972.0,94217.0,96329.0,98086.0,101492.0,105784.0,109711.0,119049.0,125914.0,137119.0,145298.0,157694.0,165587.0,161680.0,167657.0,173070.0,180241.0,193757.0,185264.0,180085.0,181883.0,184373.0,176541.0,176564.0,187752.0,191758.0,190130.0,191151.0,186063.0,186807.0,187404.0,188006.0,195668.0,203312.0,212109.0,218852.0,222409.0,228093.0,240426.0,241649.0,251327.0,249459.0,246094.0,257337.0,262612.0,264674.0,262813.0,249605.0,248138.0,248660.0,241940.0,240809.0,245545.0,250216.0,258377.0,263561.0,261233.0,Motor Gas excl Ethanol
1118,CO,NNTCB,194963.0,210872.0,202310.0,180366.0,205251.0,204483.0,207693.0,210209.0,253481.0,268895.0,274987.0,281846.0,301651.0,311694.0,302725.0,280996.0,276287.0,253994.0,234600.0,260824.0,244771.0,201432.0,216115.0,207120.0,220950.0,209799.0,190320.0,201536.0,218567.0,240556.0,232296.0,268787.0,259036.0,286366.0,272152.0,288383.0,315855.0,311900.0,328897.0,330896.0,366094.0,464062.0,457708.0,436873.0,440720.0,478520.0,458911.0,512841.0,508491.0,525999.0,505628.0,477208.0,456471.0,480875.0,497182.0,490642.0,464749.0,461783.0,Natural Gas
1120,CO,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,6664.0,2316.0,7273.0,8261.0,6299.0,8162.0,598.0,-337.0,550.0,1812.0,6994.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nuclear Electric Power
1125,CO,P1TCB,24317.0,21879.0,25466.0,26108.0,27887.0,29146.0,31116.0,38430.0,35631.0,35077.0,36261.0,33157.0,34626.0,35912.0,29917.0,26642.0,28506.0,32269.0,27660.0,30874.0,29937.0,23279.0,21923.0,25127.0,33145.0,31531.0,30846.0,32548.0,36163.0,33392.0,34793.0,32668.0,35061.0,35915.0,41899.0,38156.0,41097.0,32450.0,46252.0,29507.0,39739.0,33053.0,22774.0,47558.0,40670.0,33740.0,33776.0,37828.0,28874.0,33220.0,43075.0,32257.0,30710.0,32278.0,33652.0,34786.0,34240.0,29443.0,Other Petroleum
1151,CO,RETCB,16914.0,15464.0,17144.0,17410.0,17865.0,16369.0,17380.0,16908.0,17248.0,18181.0,21329.0,25526.0,22935.0,23623.0,24207.0,24728.0,23636.0,23658.0,29391.0,33170.0,28582.0,28752.0,32043.0,35857.0,39837.0,43210.0,44294.0,32433.0,32649.0,30873.0,27106.0,32617.0,28988.0,33636.0,29288.0,36531.0,35801.0,38515.0,31402.0,32395.0,31999.0,30469.0,27040.0,28791.0,29092.0,35522.0,42139.0,50497.0,77281.0,78243.0,81774.0,106765.0,106848.0,121665.0,130081.0,132340.0,157085.0,160230.0,Total Renewables
1156,CO,RFTCB,11836.0,16187.0,16003.0,16539.0,16534.0,12925.0,11244.0,8709.0,9773.0,13481.0,9473.0,10017.0,12363.0,14371.0,19177.0,21300.0,24095.0,20408.0,24694.0,5843.0,11404.0,855.0,95.0,2076.0,1115.0,1222.0,1547.0,217.0,199.0,135.0,79.0,503.0,255.0,71.0,16.0,51.0,125.0,21.0,20.0,21.0,46.0,30.0,0.0,0.0,3.0,0.0,181.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Residual Fueal
1219,CT,BMTCB,12842.0,13169.0,12825.0,13339.0,13886.0,13541.0,13612.0,13964.0,14931.0,15262.0,15837.0,16109.0,17127.0,17225.0,18039.0,17102.0,19886.0,19608.0,22669.0,24583.0,41088.0,40241.0,37604.0,44222.0,37171.0,37629.0,31652.0,27231.0,30997.0,31371.0,28711.0,30415.0,34934.0,35325.0,35727.0,42323.0,49675.0,46243.0,44668.0,45009.0,45279.0,26648.0,24827.0,26844.0,37860.0,23791.0,29530.0,31661.0,29922.0,35504.0,38476.0,36315.0,34431.0,36091.0,37886.0,39460.0,39337.0,36917.0,Biomass
1231,CT,CLTCB,101694.0,107540.0,112064.0,117384.0,120798.0,128613.0,136198.0,109548.0,82430.0,59211.0,48577.0,36411.0,4249.0,2625.0,6522.0,1272.0,1152.0,1167.0,807.0,1070.0,364.0,904.0,763.0,712.0,1489.0,21316.0,21216.0,21396.0,23112.0,23762.0,38511.0,38582.0,39166.0,37303.0,38584.0,40787.0,41120.0,44982.0,32569.0,15231.0,36246.0,39991.0,34206.0,41864.0,43997.0,42023.0,45722.0,39931.0,45188.0,26265.0,28711.0,6081.0,9290.0,7679.0,9097.0,6536.0,2340.0,2507.0,Coal
1239,CT,DFTCB,136122.0,136132.0,135359.0,133602.0,119545.0,123406.0,117499.0,121063.0,130036.0,134718.0,140480.0,140386.0,144305.0,148187.0,135146.0,125895.0,141061.0,138486.0,137333.0,165918.0,129923.0,114891.0,119441.0,98465.0,119708.0,120461.0,130636.0,137717.0,148984.0,161095.0,135513.0,129792.0,145992.0,134693.0,128242.0,124094.0,129031.0,129067.0,115715.0,130386.0,137198.0,144408.0,130243.0,155195.0,167850.0,154282.0,141109.0,140440.0,132687.0,126904.0,120966.0,115170.0,105687.0,111343.0,111499.0,115511.0,94716.0,94066.0,Distillate Fuel Oil
1275,CT,HLTCB,4173.0,4221.0,4743.0,5461.0,5764.0,5282.0,5574.0,5805.0,6495.0,7217.0,6951.0,7025.0,7869.0,8054.0,7873.0,8093.0,8730.0,8756.0,7896.0,5400.0,5516.0,4908.0,5159.0,5226.0,5081.0,4717.0,4195.0,5785.0,5620.0,5922.0,5899.0,5571.0,7079.0,6295.0,5592.0,5281.0,5726.0,6538.0,8462.0,6328.0,7958.0,9016.0,7821.0,11043.0,11337.0,14413.0,13302.0,12226.0,9081.0,10046.0,9454.0,10271.0,8871.0,10804.0,10718.0,11768.0,10714.0,11270.0,HGL
1280,CT,HYTCB,4564.0,3907.0,3112.0,2915.0,2817.0,1959.0,2631.0,4108.0,3727.0,4439.0,3456.0,4098.0,5584.0,4644.0,4470.0,5135.0,3976.0,4497.0,3723.0,4777.0,2659.0,2717.0,3877.0,3977.0,3941.0,2760.0,3899.0,3578.0,3411.0,4607.0,5936.0,4522.0,4382.0,4275.0,4964.0,3752.0,6472.0,4562.0,4571.0,4315.0,5369.0,2959.0,3409.0,5715.0,4634.0,4782.0,5395.0,3590.0,5481.0,4973.0,3811.0,5513.0,2970.0,3835.0,4127.0,2819.0,2069.0,3060.0,Hydroelectric Power
1287,CT,JFTCB,6363.0,6187.0,6713.0,6784.0,6585.0,7963.0,8704.0,9599.0,13197.0,14874.0,16392.0,12386.0,15896.0,14198.0,13771.0,12014.0,11008.0,12257.0,12037.0,13481.0,11156.0,8928.0,6071.0,5397.0,5668.0,6126.0,7094.0,10078.0,12190.0,12675.0,13262.0,12683.0,12966.0,13087.0,13895.0,14108.0,15412.0,13447.0,12556.0,13926.0,14739.0,13356.0,12482.0,11954.0,13505.0,13955.0,12752.0,11656.0,10818.0,7981.0,8469.0,8818.0,9634.0,10776.0,10625.0,8701.0,9523.0,9427.0,Jet Fuel
